state,date,sex,ethnicity,abs
Kedah,2019-01-01,female,indian,626.0
Kedah,2020-01-01,female,indian,617.0
Kedah,2021-01-01,female,indian,582.0
Kedah,2022-01-01,female,indian,516.0
Kedah,2023-01-01,male,indian,600.0
Kedah,2023-01-01,female,indian,543.0
Kelantan,2000-01-01,male,indian,57.0
Kelantan,2001-01-01,male,indian,32.0
Kelantan,2002-01-01,male,indian,53.0
Kelantan,2003-01-01,male,indian,27.0
Kelantan,2004-01-01,male,indian,32.0
Kelantan,2005-01-01,male,indian,26.0
Kelantan,2006-01-01,male,indian,23.0
Kelantan,2007-01-01,male,indian,39.0
Kelantan,2008-01-01,male,indian,24.0
Kelantan,2009-01-01,male,indian,16.0
Kelantan,2010-01-01,male,indian,33.0
Kelantan,2011-01-01,male,indian,29.0
Kelantan,2012-01-01,male,indian,25.0
Kelantan,2013-01-01,male,indian,18.0
Kelantan,2014-01-01,male,indian,22.0
Kelantan,2015-01-01,male,indian,19.0
Kelantan,2016-01-01,male,indian,12.0
Kelantan,2017-01-01,male,indian,25.0
Kelantan,2018-01-01,male,indian,13.0
Kelantan,2019-01-01,male,indian,16.0
Kelantan,2020-01-01,male,indian,11.0
Kelantan,2021-01-01,male,indian,12.0
Kelantan,2022-01-01,male,indian,13.0
Kelantan,2000-01-01,female,indian,42.0
Kelantan,2001-01-01,female,indian,36.0
Kelantan,2002-01-01,female,indian,44.0
Kelantan,2003-01-01,female,indian,30.0
Kelantan,2004-01-01,female,indian,45.0
Kelantan,2005-01-01,female,indian,27.0
Kelantan,2006-01-01,female,indian,26.0
Kelantan,2007-01-01,female,indian,27.0
Kelantan,2008-01-01,female,indian,27.0
Kelantan,2009-01-01,female,indian,13.0
Kelantan,2010-01-01,female,indian,27.0
Kelantan,2011-01-01,female,indian,25.0
Kelantan,2012-01-01,female,indian,17.0
Kelantan,2013-01-01,female,indian,14.0
Kelantan,2014-01-01,female,indian,23.0
Kelantan,2015-01-01,female,indian,12.0
Kelantan,2016-01-01,female,indian,13.0
Kelantan,2017-01-01,female,indian,28.0
Kelantan,2018-01-01,female,indian,13.0
Kelantan,2019-01-01,female,indian,18.0
Kelantan,2020-01-01,female,indian,9.0
Kelantan,2021-01-01,female,indian,16.0
Kelantan,2022-01-01,female,indian,9.0
Kelantan,2023-01-01,male,indian,14.0
Kelantan,2023-01-01,female,indian,10.0
Melaka,2000-01-01,male,indian,528.0
Melaka,2001-01-01,male,indian,458.0
Melaka,2002-01-01,male,indian,454.0
Melaka,2003-01-01,male,indian,457.0
Melaka,2004-01-01,male,indian,437.0
Melaka,2005-01-01,male,indian,437.0
Melaka,2006-01-01,male,indian,378.0
Melaka,2007-01-01,male,indian,421.0
Melaka,2008-01-01,male,indian,406.0
Melaka,2009-01-01,male,indian,382.0
Melaka,2010-01-01,male,indian,373.0
Melaka,2011-01-01,male,indian,346.0
Melaka,2012-01-01,male,indian,356.0
Melaka,2013-01-01,male,indian,327.0
Melaka,2014-01-01,male,indian,306.0
Melaka,2015-01-01,male,indian,331.0
Melaka,2016-01-01,male,indian,327.0
Melaka,2017-01-01,male,indian,284.0
Melaka,2018-01-01,male,indian,288.0
Melaka,2019-01-01,male,indian,299.0
Melaka,2020-01-01,male,indian,281.0
Melaka,2021-01-01,male,indian,217.0
Melaka,2022-01-01,male,indian,249.0
Melaka,2000-01-01,female,indian,441.0
Melaka,2001-01-01,female,indian,446.0
Melaka,2002-01-01,female,indian,423.0
Melaka,2003-01-01,female,indian,418.0
Melaka,2004-01-01,female,indian,409.0
Melaka,2005-01-01,female,indian,409.0
Melaka,2006-01-01,female,indian,392.0
Melaka,2007-01-01,female,indian,377.0
Melaka,2008-01-01,female,indian,410.0
Melaka,2009-01-01,female,indian,361.0
Melaka,2010-01-01,female,indian,357.0
Melaka,2011-01-01,female,indian,333.0
Melaka,2012-01-01,female,indian,376.0
Melaka,2013-01-01,female,indian,320.0
Melaka,2014-01-01,female,indian,309.0
Melaka,2015-01-01,female,indian,295.0
Melaka,2016-01-01,female,indian,248.0
Melaka,2017-01-01,female,indian,281.0
Melaka,2018-01-01,female,indian,278.0
Melaka,2019-01-01,female,indian,266.0
Melaka,2020-01-01,female,indian,281.0
Melaka,2021-01-01,female,indian,233.0
Melaka,2022-01-01,female,indian,230.0
Melaka,2023-01-01,male,indian,268.0
Melaka,2023-01-01,female,indian,269.0
Negeri Sembilan,2000-01-01,male,indian,1550.0
Negeri Sembilan,2001-01-01,male,indian,1368.0
Negeri Sembilan,2002-01-01,male,indian,1491.0
Negeri Sembilan,2003-01-01,male,indian,1317.0
Negeri Sembilan,2004-01-01,male,indian,1364.0
Negeri Sembilan,2005-01-01,male,indian,1278.0
Negeri Sembilan,2006-01-01,male,indian,1197.0
Negeri Sembilan,2007-01-01,male,indian,1261.0
Negeri Sembilan,2008-01-01,male,indian,1243.0
Negeri Sembilan,2009-01-01,male,indian,1165.0
Negeri Sembilan,2010-01-01,male,indian,1189.0
Negeri Sembilan,2011-01-01,male,indian,1159.0
Negeri Sembilan,2012-01-01,male,indian,1137.0
Negeri Sembilan,2013-01-01,male,indian,1118.0
Negeri Sembilan,2014-01-01,male,indian,1111.0
Negeri Sembilan,2015-01-01,male,indian,1021.0
Negeri Sembilan,2016-01-01,male,indian,958.0
Negeri Sembilan,2017-01-01,male,indian,970.0
Negeri Sembilan,2018-01-01,male,indian,938.0
Negeri Sembilan,2019-01-01,male,indian,892.0
Negeri Sembilan,2020-01-01,male,indian,961.0
Negeri Sembilan,2021-01-01,male,indian,841.0
Negeri Sembilan,2022-01-01,male,indian,881.0
Negeri Sembilan,2000-01-01,female,indian,1468.0
Negeri Sembilan,2001-01-01,female,indian,1366.0
Negeri Sembilan,2002-01-01,female,indian,1349.0
Negeri Sembilan,2003-01-01,female,indian,1256.0
Negeri Sembilan,2004-01-01,female,indian,1225.0
Negeri Sembilan,2005-01-01,female,indian,1260.0
Negeri Sembilan,2006-01-01,female,indian,1165.0
Negeri Sembilan,2007-01-01,female,indian,1183.0
Negeri Sembilan,2008-01-01,female,indian,1232.0
Negeri Sembilan,2009-01-01,female,indian,1125.0
Negeri Sembilan,2010-01-01,female,indian,1153.0
Negeri Sembilan,2011-01-01,female,indian,1135.0
Negeri Sembilan,2012-01-01,female,indian,1050.0
Negeri Sembilan,2013-01-01,female,indian,1032.0
Negeri Sembilan,2014-01-01,female,indian,1033.0
Negeri Sembilan,2015-01-01,female,indian,972.0
Negeri Sembilan,2016-01-01,female,indian,896.0
Negeri Sembilan,2017-01-01,female,indian,889.0
Negeri Sembilan,2018-01-01,female,indian,913.0
Negeri Sembilan,2019-01-01,female,indian,872.0
Negeri Sembilan,2020-01-01,female,indian,905.0
Negeri Sembilan,2021-01-01,female,indian,799.0
Negeri Sembilan,2022-01-01,female,indian,821.0
Negeri Sembilan,2023-01-01,male,indian,886.0
Negeri Sembilan,2023-01-01,female,indian,833.0
Pahang,2000-01-01,male,indian,560.0
Pahang,2001-01-01,male,indian,502.0
Pahang,2002-01-01,male,indian,527.0
Pahang,2003-01-01,male,indian,485.0
Pahang,2004-01-01,male,indian,519.0
Pahang,2005-01-01,male,indian,477.0
Pahang,2006-01-01,male,indian,454.0
Pahang,2007-01-01,male,indian,402.0
Pahang,2008-01-01,male,indian,423.0
Pahang,2009-01-01,male,indian,389.0
Pahang,2010-01-01,male,indian,407.0
Pahang,2011-01-01,male,indian,420.0
Pahang,2012-01-01,male,indian,352.0
Pahang,2013-01-01,male,indian,358.0
Pahang,2014-01-01,male,indian,351.0
Pahang,2015-01-01,male,indian,328.0
Pahang,2016-01-01,male,indian,315.0
Pahang,2017-01-01,male,indian,308.0
Pahang,2018-01-01,male,indian,289.0
Pahang,2019-01-01,male,indian,268.0
Pahang,2020-01-01,male,indian,270.0
Pahang,2021-01-01,male,indian,255.0
Pahang,2022-01-01,male,indian,230.0
Pahang,2000-01-01,female,indian,583.0
Pahang,2001-01-01,female,indian,507.0
Pahang,2002-01-01,female,indian,496.0
Pahang,2003-01-01,female,indian,500.0
Pahang,2004-01-01,female,indian,449.0
Pahang,2005-01-01,female,indian,418.0
Pahang,2006-01-01,female,indian,419.0
Pahang,2007-01-01,female,indian,373.0
Pahang,2008-01-01,female,indian,396.0
Pahang,2009-01-01,female,indian,367.0
Pahang,2010-01-01,female,indian,369.0
Pahang,2011-01-01,female,indian,385.0
Pahang,2012-01-01,female,indian,384.0
Pahang,2013-01-01,female,indian,366.0
Pahang,2014-01-01,female,indian,355.0
Pahang,2015-01-01,female,indian,336.0
Pahang,2016-01-01,female,indian,337.0
Pahang,2017-01-01,female,indian,306.0
Pahang,2018-01-01,female,indian,279.0
Pahang,2019-01-01,female,indian,273.0
Pahang,2020-01-01,female,indian,284.0
Pahang,2021-01-01,female,indian,221.0
Pahang,2022-01-01,female,indian,235.0
Pahang,2023-01-01,male,indian,255.0
Pahang,2023-01-01,female,indian,251.0
Perak,2000-01-01,male,indian,2887.0
Perak,2001-01-01,male,indian,2704.0
Perak,2002-01-01,male,indian,2545.0
Perak,2003-01-01,male,indian,2483.0
Perak,2004-01-01,male,indian,2378.0
Perak,2005-01-01,male,indian,2198.0
Perak,2006-01-01,male,indian,2179.0
Perak,2007-01-01,male,indian,2090.0
Perak,2008-01-01,male,indian,2154.0
Perak,2009-01-01,male,indian,2033.0
Perak,2010-01-01,male,indian,2028.0
Perak,2011-01-01,male,indian,2060.0
Perak,2012-01-01,male,indian,1853.0
Perak,2013-01-01,male,indian,1725.0
Perak,2014-01-01,male,indian,1682.0
Perak,2015-01-01,male,indian,1659.0
Perak,2016-01-01,male,indian,1451.0
Perak,2017-01-01,male,indian,1501.0
Perak,2018-01-01,male,indian,1346.0
Perak,2019-01-01,male,indian,1360.0
Perak,2020-01-01,male,indian,1372.0
Perak,2021-01-01,male,indian,1179.0
Perak,2022-01-01,male,indian,1212.0
Perak,2000-01-01,female,indian,2772.0
Perak,2001-01-01,female,indian,2550.0
Perak,2002-01-01,female,indian,2517.0
Perak,2003-01-01,female,indian,2399.0
Perak,2004-01-01,female,indian,2335.0
Perak,2005-01-01,female,indian,2154.0
Perak,2006-01-01,female,indian,2084.0
Perak,2007-01-01,female,indian,2089.0
Perak,2008-01-01,female,indian,2017.0
Perak,2009-01-01,female,indian,1945.0
Perak,2010-01-01,female,indian,1900.0
Perak,2011-01-01,female,indian,1820.0
Perak,2012-01-01,female,indian,1806.0
Perak,2013-01-01,female,indian,1639.0
Perak,2014-01-01,female,indian,1584.0
Perak,2015-01-01,female,indian,1530.0
Perak,2016-01-01,female,indian,1424.0
Perak,2017-01-01,female,indian,1409.0
Perak,2018-01-01,female,indian,1361.0
Perak,2019-01-01,female,indian,1341.0
Perak,2020-01-01,female,indian,1250.0
Perak,2021-01-01,female,indian,1202.0
Perak,2022-01-01,female,indian,1113.0
Perak,2023-01-01,male,indian,1268.0
Perak,2023-01-01,female,indian,1220.0
Perlis,2000-01-01,male,indian,37.0
Perlis,2001-01-01,male,indian,31.0
Perlis,2002-01-01,male,indian,24.0
Perlis,2003-01-01,male,indian,16.0
Perlis,2004-01-01,male,indian,22.0
Perlis,2005-01-01,male,indian,17.0
Perlis,2006-01-01,male,indian,25.0
Perlis,2007-01-01,male,indian,14.0
Perlis,2008-01-01,male,indian,18.0
Perlis,2009-01-01,male,indian,25.0
Perlis,2010-01-01,male,indian,18.0
Perlis,2011-01-01,male,indian,17.0
Perlis,2012-01-01,male,indian,19.0
Perlis,2013-01-01,male,indian,14.0
Perlis,2014-01-01,male,indian,15.0
Perlis,2015-01-01,male,indian,14.0
Perlis,2016-01-01,male,indian,12.0
Perlis,2017-01-01,male,indian,10.0
Perlis,2018-01-01,male,indian,8.0
Perlis,2019-01-01,male,indian,9.0
Perlis,2020-01-01,male,indian,17.0
Perlis,2021-01-01,male,indian,12.0
Perlis,2022-01-01,male,indian,8.0
Perlis,2000-01-01,female,indian,27.0
Perlis,2001-01-01,female,indian,30.0
Perlis,2002-01-01,female,indian,34.0
Perlis,2003-01-01,female,indian,22.0
Perlis,2004-01-01,female,indian,17.0
Perlis,2005-01-01,female,indian,18.0
Perlis,2006-01-01,female,indian,13.0
Perlis,2007-01-01,female,indian,20.0
Perlis,2008-01-01,female,indian,18.0
Perlis,2009-01-01,female,indian,12.0
Perlis,2010-01-01,female,indian,20.0
Perlis,2011-01-01,female,indian,19.0
Perlis,2012-01-01,female,indian,19.0
Perlis,2013-01-01,female,indian,13.0
Perlis,2014-01-01,female,indian,21.0
Perlis,2015-01-01,female,indian,13.0
Perlis,2016-01-01,female,indian,12.0
Perlis,2017-01-01,female,indian,9.0
Perlis,2018-01-01,female,indian,13.0
Perlis,2019-01-01,female,indian,5.0
Perlis,2020-01-01,female,indian,8.0
Perlis,2021-01-01,female,indian,14.0
Perlis,2022-01-01,female,indian,10.0
Perlis,2023-01-01,male,indian,10.0
Perlis,2023-01-01,female,indian,13.0
Pulau Pinang,2000-01-01,male,indian,1618.0
Pulau Pinang,2001-01-01,male,indian,1473.0
Pulau Pinang,2002-01-01,male,indian,1513.0
Pulau Pinang,2003-01-01,male,indian,1380.0
Pulau Pinang,2004-01-01,male,indian,1389.0
Pulau Pinang,2005-01-01,male,indian,1257.0
Pulau Pinang,2006-01-01,male,indian,1191.0
Pulau Pinang,2007-01-01,male,indian,1241.0
Pulau Pinang,2008-01-01,male,indian,1193.0
Pulau Pinang,2009-01-01,male,indian,1117.0
Pulau Pinang,2010-01-01,male,indian,1132.0
Pulau Pinang,2011-01-01,male,indian,1129.0
Pulau Pinang,2012-01-01,male,indian,1066.0
Pulau Pinang,2013-01-01,male,indian,1003.0
Pulau Pinang,2014-01-01,male,indian,996.0
Pulau Pinang,2015-01-01,male,indian,960.0
Pulau Pinang,2016-01-01,male,indian,933.0
Pulau Pinang,2017-01-01,male,indian,934.0
Pulau Pinang,2018-01-01,male,indian,868.0
Pulau Pinang,2019-01-01,male,indian,858.0
Pulau Pinang,2020-01-01,male,indian,851.0
Pulau Pinang,2021-01-01,male,indian,758.0
Pulau Pinang,2022-01-01,male,indian,734.0
Pulau Pinang,2000-01-01,female,indian,1487.0
Pulau Pinang,2001-01-01,female,indian,1443.0
Pulau Pinang,2002-01-01,female,indian,1392.0
Pulau Pinang,2003-01-01,female,indian,1310.0
Pulau Pinang,2004-01-01,female,indian,1348.0
Pulau Pinang,2005-01-01,female,indian,1187.0
Pulau Pinang,2006-01-01,female,indian,1129.0
Pulau Pinang,2007-01-01,female,indian,1194.0
Pulau Pinang,2008-01-01,female,indian,1157.0
Pulau Pinang,2009-01-01,female,indian,1121.0
Pulau Pinang,2010-01-01,female,indian,1075.0
Pulau Pinang,2011-01-01,female,indian,1048.0
Pulau Pinang,2012-01-01,female,indian,1044.0
Pulau Pinang,2013-01-01,female,indian,960.0
Pulau Pinang,2014-01-01,female,indian,946.0
Pulau Pinang,2015-01-01,female,indian,967.0
Pulau Pinang,2016-01-01,female,indian,941.0
Pulau Pinang,2017-01-01,female,indian,881.0
Pulau Pinang,2018-01-01,female,indian,832.0
Pulau Pinang,2019-01-01,female,indian,802.0
Pulau Pinang,2020-01-01,female,indian,794.0
Pulau Pinang,2021-01-01,female,indian,776.0
Pulau Pinang,2022-01-01,female,indian,740.0
Pulau Pinang,2023-01-01,male,indian,806.0
Pulau Pinang,2023-01-01,female,indian,798.0
Sabah,2000-01-01,male,indian,82.0
Sabah,2001-01-01,male,indian,86.0
Sabah,2002-01-01,male,indian,99.0
Sabah,2003-01-01,male,indian,89.0
Sabah,2004-01-01,male,indian,71.0
Sabah,2005-01-01,male,indian,64.0
Sabah,2006-01-01,male,indian,85.0
Sabah,2007-01-01,male,indian,58.0
Sabah,2008-01-01,male,indian,68.0
Sabah,2009-01-01,male,indian,66.0
Sabah,2010-01-01,male,indian,92.0
Sabah,2011-01-01,male,indian,66.0
Sabah,2012-01-01,male,indian,57.0
Sabah,2013-01-01,male,indian,42.0
Sabah,2014-01-01,male,indian,46.0
Sabah,2015-01-01,male,indian,57.0
Sabah,2016-01-01,male,indian,63.0
Sabah,2017-01-01,male,indian,56.0
Sabah,2018-01-01,male,indian,52.0
Sabah,2019-01-01,male,indian,41.0
Sabah,2020-01-01,male,indian,43.0
Sabah,2021-01-01,male,indian,32.0
Sabah,2022-01-01,male,indian,33.0
Sabah,2000-01-01,female,indian,76.0
Sabah,2001-01-01,female,indian,65.0
Sabah,2002-01-01,female,indian,107.0
Sabah,2003-01-01,female,indian,73.0
Sabah,2004-01-01,female,indian,85.0
Sabah,2005-01-01,female,indian,61.0
Sabah,2006-01-01,female,indian,71.0
Sabah,2007-01-01,female,indian,87.0
Sabah,2008-01-01,female,indian,75.0
Sabah,2009-01-01,female,indian,65.0
Sabah,2010-01-01,female,indian,82.0
Sabah,2011-01-01,female,indian,57.0
Sabah,2012-01-01,female,indian,41.0
Sabah,2013-01-01,female,indian,47.0
Sabah,2014-01-01,female,indian,50.0
Sabah,2015-01-01,female,indian,42.0
Sabah,2016-01-01,female,indian,38.0
Sabah,2017-01-01,female,indian,58.0
Sabah,2018-01-01,female,indian,33.0
Sabah,2019-01-01,female,indian,39.0
Sabah,2020-01-01,female,indian,32.0
Sabah,2021-01-01,female,indian,31.0
Sabah,2022-01-01,female,indian,29.0
Sabah,2023-01-01,male,indian,36.0
Sabah,2023-01-01,female,indian,35.0
Sarawak,2000-01-01,male,indian,62.0
Sarawak,2001-01-01,male,indian,53.0
Sarawak,2002-01-01,male,indian,49.0
Sarawak,2003-01-01,male,indian,77.0
Sarawak,2004-01-01,male,indian,39.0
Sarawak,2005-01-01,male,indian,51.0
Sarawak,2006-01-01,male,indian,55.0
Sarawak,2007-01-01,male,indian,66.0
Sarawak,2008-01-01,male,indian,52.0
Sarawak,2009-01-01,male,indian,49.0
Sarawak,2010-01-01,male,indian,46.0
Sarawak,2011-01-01,male,indian,44.0
Sarawak,2012-01-01,male,indian,65.0
Sarawak,2013-01-01,male,indian,43.0
Sarawak,2014-01-01,male,indian,68.0
Sarawak,2015-01-01,male,indian,35.0
Sarawak,2016-01-01,male,indian,33.0
Sarawak,2017-01-01,male,indian,28.0
Sarawak,2018-01-01,male,indian,27.0
Sarawak,2019-01-01,male,indian,38.0
Sarawak,2020-01-01,male,indian,23.0
Sarawak,2021-01-01,male,indian,18.0
Sarawak,2022-01-01,male,indian,19.0
Sarawak,2000-01-01,female,indian,50.0
Sarawak,2001-01-01,female,indian,45.0
Sarawak,2002-01-01,female,indian,45.0
Sarawak,2003-01-01,female,indian,66.0
Sarawak,2004-01-01,female,indian,55.0
Sarawak,2005-01-01,female,indian,39.0
Sarawak,2006-01-01,female,indian,43.0
Sarawak,2007-01-01,female,indian,36.0
Sarawak,2008-01-01,female,indian,50.0
Sarawak,2009-01-01,female,indian,39.0
Sarawak,2010-01-01,female,indian,39.0
Sarawak,2011-01-01,female,indian,47.0
Sarawak,2012-01-01,female,indian,43.0
Sarawak,2013-01-01,female,indian,45.0
Sarawak,2014-01-01,female,indian,51.0
Sarawak,2015-01-01,female,indian,46.0
Sarawak,2016-01-01,female,indian,41.0
Sarawak,2017-01-01,female,indian,34.0
Sarawak,2018-01-01,female,indian,33.0
Sarawak,2019-01-01,female,indian,29.0
Sarawak,2020-01-01,female,indian,25.0
Sarawak,2021-01-01,female,indian,18.0
Sarawak,2022-01-01,female,indian,14.0
Sarawak,2023-01-01,male,indian,19.0
Sarawak,2023-01-01,female,indian,26.0
Selangor,2000-01-01,male,indian,5803.0
Selangor,2001-01-01,male,indian,5361.0
Selangor,2002-01-01,male,indian,5471.0
Selangor,2003-01-01,male,indian,5356.0
Selangor,2004-01-01,male,indian,5224.0
Selangor,2005-01-01,male,indian,5145.0
Selangor,2006-01-01,male,indian,5103.0
Selangor,2007-01-01,male,indian,5227.0
Selangor,2008-01-01,male,indian,5024.0
Selangor,2009-01-01,male,indian,4977.0
Selangor,2010-01-01,male,indian,4882.0
Selangor,2011-01-01,male,indian,4891.0
Selangor,2012-01-01,male,indian,4740.0
Selangor,2013-01-01,male,indian,4494.0
Selangor,2014-01-01,male,indian,4467.0
Selangor,2015-01-01,male,indian,4242.0
Selangor,2016-01-01,male,indian,4101.0
Selangor,2017-01-01,male,indian,3995.0
Selangor,2018-01-01,male,indian,3901.0
Selangor,2019-01-01,male,indian,3733.0
Selangor,2020-01-01,male,indian,3682.0
Selangor,2021-01-01,male,indian,3438.0
Selangor,2022-01-01,male,indian,3287.0
Selangor,2000-01-01,female,indian,5477.0
Selangor,2001-01-01,female,indian,5254.0
Selangor,2002-01-01,female,indian,5039.0
Selangor,2003-01-01,female,indian,5021.0
Selangor,2004-01-01,female,indian,4952.0
Selangor,2005-01-01,female,indian,4811.0
Selangor,2006-01-01,female,indian,4850.0
Selangor,2007-01-01,female,indian,4909.0
Selangor,2008-01-01,female,indian,4826.0
Selangor,2009-01-01,female,indian,4855.0
Selangor,2010-01-01,female,indian,4823.0
Selangor,2011-01-01,female,indian,4721.0
Selangor,2012-01-01,female,indian,4390.0
Selangor,2013-01-01,female,indian,4312.0
Selangor,2014-01-01,female,indian,4157.0
Selangor,2015-01-01,female,indian,4055.0
Selangor,2016-01-01,female,indian,3831.0
Selangor,2017-01-01,female,indian,3738.0
Selangor,2018-01-01,female,indian,3935.0
Selangor,2019-01-01,female,indian,3628.0
Selangor,2020-01-01,female,indian,3538.0
Selangor,2021-01-01,female,indian,3357.0
Selangor,2022-01-01,female,indian,3084.0
Selangor,2023-01-01,male,indian,3704.0
Selangor,2023-01-01,female,indian,3452.0
Terengganu,2000-01-01,male,indian,21.0
Terengganu,2001-01-01,male,indian,18.0
Terengganu,2002-01-01,male,indian,28.0
Terengganu,2003-01-01,male,indian,23.0
Terengganu,2004-01-01,male,indian,29.0
Terengganu,2005-01-01,male,indian,17.0
Terengganu,2006-01-01,male,indian,12.0
Terengganu,2007-01-01,male,indian,15.0
Terengganu,2008-01-01,male,indian,18.0
Terengganu,2009-01-01,male,indian,8.0
Terengganu,2010-01-01,male,indian,12.0
Terengganu,2011-01-01,male,indian,18.0
Terengganu,2012-01-01,male,indian,7.0
Terengganu,2013-01-01,male,indian,4.0
Terengganu,2014-01-01,male,indian,12.0
Terengganu,2015-01-01,male,indian,7.0
Terengganu,2016-01-01,male,indian,3.0
Terengganu,2017-01-01,male,indian,7.0
Terengganu,2018-01-01,male,indian,5.0
Terengganu,2019-01-01,male,indian,5.0
Terengganu,2020-01-01,male,indian,7.0
Terengganu,2021-01-01,male,indian,12.0
Terengganu,2022-01-01,male,indian,4.0
Terengganu,2000-01-01,female,indian,20.0
Terengganu,2001-01-01,female,indian,29.0
Terengganu,2002-01-01,female,indian,19.0
Terengganu,2003-01-01,female,indian,21.0
Terengganu,2004-01-01,female,indian,27.0
Terengganu,2005-01-01,female,indian,20.0
Terengganu,2006-01-01,female,indian,19.0
Terengganu,2007-01-01,female,indian,19.0
Terengganu,2008-01-01,female,indian,15.0
Terengganu,2009-01-01,female,indian,9.0
Terengganu,2010-01-01,female,indian,13.0
Terengganu,2011-01-01,female,indian,10.0
Terengganu,2012-01-01,female,indian,6.0
Terengganu,2013-01-01,female,indian,3.0
Terengganu,2014-01-01,female,indian,8.0
Terengganu,2015-01-01,female,indian,9.0
Terengganu,2016-01-01,female,indian,8.0
Terengganu,2017-01-01,female,indian,14.0
Terengganu,2018-01-01,female,indian,3.0
Terengganu,2019-01-01,female,indian,3.0
Terengganu,2020-01-01,female,indian,5.0
Terengganu,2021-01-01,female,indian,5.0
Terengganu,2022-01-01,female,indian,0.0
Terengganu,2023-01-01,male,indian,4.0
Terengganu,2023-01-01,female,indian,5.0
W.P. Kuala Lumpur,2000-01-01,male,indian,1446.0
W.P. Kuala Lumpur,2001-01-01,male,indian,1308.0
W.P. Kuala Lumpur,2002-01-01,male,indian,1263.0
W.P. Kuala Lumpur,2003-01-01,male,indian,1219.0
W.P. Kuala Lumpur,2004-01-01,male,indian,1177.0
W.P. Kuala Lumpur,2005-01-01,male,indian,1073.0
W.P. Kuala Lumpur,2006-01-01,male,indian,1076.0
W.P. Kuala Lumpur,2007-01-01,male,indian,1075.0
W.P. Kuala Lumpur,2008-01-01,male,indian,1031.0
W.P. Kuala Lumpur,2009-01-01,male,indian,1047.0
W.P. Kuala Lumpur,2010-01-01,male,indian,904.0
W.P. Kuala Lumpur,2011-01-01,male,indian,869.0
W.P. Kuala Lumpur,2012-01-01,male,indian,863.0
W.P. Kuala Lumpur,2013-01-01,male,indian,754.0
W.P. Kuala Lumpur,2014-01-01,male,indian,862.0
W.P. Kuala Lumpur,2015-01-01,male,indian,753.0
W.P. Kuala Lumpur,2016-01-01,male,indian,776.0
W.P. Kuala Lumpur,2017-01-01,male,indian,727.0
W.P. Kuala Lumpur,2018-01-01,male,indian,703.0
W.P. Kuala Lumpur,2019-01-01,male,indian,712.0
W.P. Kuala Lumpur,2020-01-01,male,indian,711.0
W.P. Kuala Lumpur,2021-01-01,male,indian,637.0
W.P. Kuala Lumpur,2022-01-01,male,indian,599.0
W.P. Kuala Lumpur,2000-01-01,female,indian,1380.0
